quote_id,rfq_id,supplier_id,supplier_name,region,reliability_score,material_name,category,quantity,unit,unit_price,currency,lead_time_days
Q-RFQ-1004-metro-10,RFQ-1004,metro,Metro Contractor Depot,National,86,Interior Paint,Paint,213,linear_ft,37.36,USD,22
Q-RFQ-1005-buildtech-1,RFQ-1005,buildtech,BuildTech Supply,Midwest,94,Concrete Mix,Concrete,280,ea,165.1,USD,27
Q-RFQ-1005-buildtech-2,RFQ-1005,buildtech,BuildTech Supply,Midwest,94,Paint Supplies,Paint,237,linear_ft,37.4,USD,17
Q-RFQ-1005-buildtech-3,RFQ-1005,buildtech,BuildTech Supply,Midwest,94,Steel Plate,Steel,307,ton,902.53,USD,20
Q-RFQ-1005-buildtech-4,RFQ-1005,buildtech,BuildTech Supply,Midwest,94,Steel Rebar,Steel,285,ton,993.75,USD,36
Q-RFQ-1005-buildtech-5,RFQ-1005,buildtech,BuildTech Supply,Midwest,94,Cement Blend,Concrete,420,linear_ft,126.64,USD,17
Q-RFQ-1005-buildtech-6,RFQ-1005,buildtech,BuildTech Supply,Midwest,94,Joint Compound,Drywall,161,yd3,19.9,USD,12
Q-RFQ-1005-buildtech-7,RFQ-1005,buildtech,BuildTech Supply,Midwest,94,Primer,Paint,453,sq_ft,33.19,USD,26
Q-RFQ-1005-buildtech-8,RFQ-1005,buildtech,BuildTech Supply,Midwest,94,Interior Paint,Paint,468,ton,38.6,USD,23
Q-RFQ-1005-buildtech-9,RFQ-1005,buildtech,BuildTech Supply,Midwest,94,LED Fixture,Electrical,201,ea,50.41,USD,30
Q-RFQ-1005-buildtech-10,RFQ-1005,buildtech,BuildTech Supply,Midwest,94,Sheetrock,Drywall,218,linear_ft,15.46,USD,25
Q-RFQ-1005-constructpro-1,RFQ-1005,constructpro,ConstructPro Materials,Northeast,88,Concrete,Concrete,280,ea,153.94,USD,28
Q-RFQ-1005-constructpro-2,RFQ-1005,constructpro,ConstructPro Materials,Northeast,88,Latex Paint,Paint,237,linear_ft,38.63,USD,17
Q-RFQ-1005-constructpro-3,RFQ-1005,constructpro,ConstructPro Materials,Northeast,88,Rebar Grade 60,Steel,307,ton,886.13,USD,17
Q-RFQ-1005-constructpro-4,RFQ-1005,constructpro,ConstructPro Materials,Northeast,88,Structural Steel Beam,Steel,285,ton,946.53,USD,41
Q-RFQ-1005-constructpro-5,RFQ-1005,constructpro,ConstructPro Materials,Northeast,88,Portland Cement,Concrete,420,linear_ft,170.14,USD,14
Q-RFQ-1005-constructpro-6,RFQ-1005,constructpro,ConstructPro Materials,Northeast,88,Drywall Sheet,Drywall,161,yd3,21.3,USD,16
Q-RFQ-1005-constructpro-7,RFQ-1005,constructpro,ConstructPro Materials,Northeast,88,Exterior Coating,Paint,453,sq_ft,33.4,USD,26
Q-RFQ-1005-constructpro-8,RFQ-1005,constructpro,ConstructPro Materials,Northeast,88,Latex Paint,Paint,468,ton,36.07,USD,26
Q-RFQ-1005-constructpro-9,RFQ-1005,constructpro,ConstructPro Materials,Northeast,88,Electrical Wire,Electrical,201,ea,51.8,USD,28
Q-RFQ-1005-constructpro-10,RFQ-1005,constructpro,ConstructPro Materials,Northeast,88,Gypsum Board,Drywall,218,linear_ft,19.62,USD,19
Q-RFQ-1005-urban-1,RFQ-1005,urban,UrbanBuild Wholesale,West,82,Portland Cement,Concrete,280,ea,124.77,USD,28
Q-RFQ-1005-urban-2,RFQ-1005,urban,UrbanBuild Wholesale,West,82,Interior Paint,Paint,237,linear_ft,30.42,USD,31
Q-RFQ-1005-urban-3,RFQ-1005,urban,UrbanBuild Wholesale,West,82,I Beam Steel,Steel,307,ton,1003.69,USD,16
Q-RFQ-1005-urban-4,RFQ-1005,urban,UrbanBuild Wholesale,West,82,I Beam Steel,Steel,285,ton,1016.0,USD,33
Q-RFQ-1005-urban-5,RFQ-1005,urban,UrbanBuild Wholesale,West,82,Concrete,Concrete,420,linear_ft,137.17,USD,19
Q-RFQ-1005-urban-6,RFQ-1005,urban,UrbanBuild Wholesale,West,82,Joint Compound,Drywall,161,yd3,15.8,USD,24
Q-RFQ-1005-urban-7,RFQ-1005,urban,UrbanBuild Wholesale,West,82,Latex Paint,Paint,453,sq_ft,30.23,USD,25
Q-RFQ-1005-urban-8,RFQ-1005,urban,UrbanBuild Wholesale,West,82,Exterior Coating,Paint,468,ton,38.04,USD,16
Q-RFQ-1005-urban-9,RFQ-1005,urban,UrbanBuild Wholesale,West,82,Breaker Panel,Electrical,201,ea,55.94,USD,19
Q-RFQ-1005-urban-10,RFQ-1005,urban,UrbanBuild Wholesale,West,82,Drywall Sheet,Drywall,218,linear_ft,18.46,USD,26
Q-RFQ-1005-apex-1,RFQ-1005,apex,Apex Industrial Supply,South,90,Concrete,Concrete,280,ea,147.75,USD,30
Q-RFQ-1005-apex-2,RFQ-1005,apex,Apex Industrial Supply,South,90,Exterior Coating,Paint,237,linear_ft,35.84,USD,20
Q-RFQ-1005-apex-3,RFQ-1005,apex,Apex Industrial Supply,South,90,Steel Rebar,Steel,307,ton,973.99,USD,24
Q-RFQ-1005-apex-4,RFQ-1005,apex,Apex Industrial Supply,South,90,Structural Steel Beam,Steel,285,ton,975.92,USD,33
Q-RFQ-1005-apex-5,RFQ-1005,apex,Apex Industrial Supply,South,90,Concrete,Concrete,420,linear_ft,126.25,USD,23
Q-RFQ-1005-apex-6,RFQ-1005,apex,Apex Industrial Supply,South,90,Sheetrock,Drywall,161,yd3,20.72,USD,22
Q-RFQ-1005-apex-7,RFQ-1005,apex,Apex Industrial Supply,South,90,Latex Paint,Paint,453,sq_ft,31.42,USD,34
Q-RFQ-1005-apex-8,RFQ-1005,apex,Apex Industrial Supply,South,90,Exterior Coating,Paint,468,ton,35.02,USD,29
Q-RFQ-1005-apex-9,RFQ-1005,apex,Apex Industrial Supply,South,90,Junction Box,Electrical,201,ea,63.39,USD,31
Q-RFQ-1005-apex-10,RFQ-1005,apex,Apex Industrial Supply,South,90,Drywall Sheet,Drywall,218,linear_ft,20.49,USD,19
Q-RFQ-1005-metro-1,RFQ-1005,metro,Metro Contractor Depot,National,86,Concrete Mix,Concrete,280,ea,139.1,USD,31
Q-RFQ-1005-metro-2,RFQ-1005,metro,Metro Contractor Depot,National,86,Paint Supplies,Paint,237,linear_ft,38.77,USD,30
Q-RFQ-1005-metro-3,RFQ-1005,metro,Metro Contractor Depot,National,86,Steel Plate,Steel,307,ton,952.82,USD,14
Q-RFQ-1005-metro-4,RFQ-1005,metro,Metro Contractor Depot,National,86,Rebar Grade 60,Steel,285,ton,877.24,USD,39
Q-RFQ-1005-metro-5,RFQ-1005,metro,Metro Contractor Depot,National,86,Portland Cement,Concrete,420,linear_ft,145.08,USD,25
Q-RFQ-1005-metro-6,RFQ-1005,metro,Metro Contractor Depot,National,86,Gypsum Board,Drywall,161,yd3,18.68,USD,18
Q-RFQ-1005-metro-8,RFQ-1005,metro,Metro Contractor Depot,National,86,Latex Paint,Paint,468,ton,37.47,USD,19
Q-RFQ-1005-metro-9,RFQ-1005,metro,Metro Contractor Depot,National,86,Junction Box,Electrical,201,ea,61.99,USD,33
Q-RFQ-1005-metro-10,RFQ-1005,metro,Metro Contractor Depot,National,86,Drywall Sheet,Drywall,218,linear_ft,20.37,USD,14
Q-RFQ-1006-buildtech-1,RFQ-1006,buildtech,BuildTech Supply,Midwest,94,Ductwork,HVAC,84,yd3,637.65,USD,21
Q-RFQ-1006-buildtech-2,RFQ-1006,buildtech,BuildTech Supply,Midwest,94,LED Fixture,Electrical,223,linear_ft,47.05,USD,16
Q-RFQ-1006-buildtech-3,RFQ-1006,buildtech,BuildTech Supply,Midwest,94,Primer,Paint,239,sq_ft,36.94,USD,30
Q-RFQ-1006-buildtech-4,RFQ-1006,buildtech,BuildTech Supply,Midwest,94,Latex Paint,Paint,478,linear_ft,36.69,USD,22
Q-RFQ-1006-buildtech-5,RFQ-1006,buildtech,BuildTech Supply,Midwest,94,Concrete Mix,Concrete,340,linear_ft,165.25,USD,18
Q-RFQ-1006-buildtech-6,RFQ-1006,buildtech,BuildTech Supply,Midwest,94,Ready Mix Concrete,Concrete,136,linear_ft,128.81,USD,18
Q-RFQ-1006-buildtech-8,RFQ-1006,buildtech,BuildTech Supply,Midwest,94,Exterior Coating,Paint,56,linear_ft,30.87,USD,10
Q-RFQ-1006-buildtech-9,RFQ-1006,buildtech,BuildTech Supply,Midwest,94,Steel Plate,Steel,459,linear_ft,782.43,USD,12
Q-RFQ-1006-buildtech-10,RFQ-1006,buildtech,BuildTech Supply,Midwest,94,Paint Supplies,Paint,353,sq_ft,29.03,USD,14
Q-RFQ-1006-constructpro-1,RFQ-1006,constructpro,ConstructPro Materials,Northeast,88,Air Diffuser,HVAC,84,yd3,735.4,USD,17
Q-RFQ-1006-constructpro-2,RFQ-1006,constructpro,ConstructPro Materials,Northeast,88,LED Fixture,Electrical,223,linear_ft,59.87,USD,17
Q-RFQ-1006-constructpro-3,RFQ-1006,constructpro,ConstructPro Materials,Northeast,88,Interior Paint,Paint,239,sq_ft,40.92,USD,32
Q-RFQ-1006-constructpro-4,RFQ-1006,constructpro,ConstructPro Materials,Northeast,88,Interior Paint,Paint,478,linear_ft,34.89,USD,29
Q-RFQ-1006-constructpro-5,RFQ-1006,constructpro,ConstructPro Materials,Northeast,88,Ready Mix Concrete,Concrete,340,linear_ft,149.64,USD,15
Q-RFQ-1006-constructpro-6,RFQ-1006,constructpro,ConstructPro Materials,Northeast,88,Concrete,Concrete,136,linear_ft,131.58,USD,25
Q-RFQ-1006-constructpro-7,RFQ-1006,constructpro,ConstructPro Materials,Northeast,88,Rebar Grade 60,Steel,75,ea,981.22,USD,25
Q-RFQ-1006-constructpro-8,RFQ-1006,constructpro,ConstructPro Materials,Northeast,88,Paint Supplies,Paint,56,linear_ft,36.06,USD,18
Q-RFQ-1006-constructpro-9,RFQ-1006,constructpro,ConstructPro Materials,Northeast,88,Structural Steel Beam,Steel,459,linear_ft,845.01,USD,17
Q-RFQ-1006-constructpro-10,RFQ-1006,constructpro,ConstructPro Materials,Northeast,88,Latex Paint,Paint,353,sq_ft,39.95,USD,13
Q-RFQ-1006-urban-1,RFQ-1006,urban,UrbanBuild Wholesale,West,82,Ductwork,HVAC,84,yd3,644.46,USD,15
Q-RFQ-1006-urban-2,RFQ-1006,urban,UrbanBuild Wholesale,West,82,Junction Box,Electrical,223,linear_ft,52.52,USD,24
Q-RFQ-1006-urban-3,RFQ-1006,urban,UrbanBuild Wholesale,West,82,Exterior Coating,Paint,239,sq_ft,32.19,USD,30
Q-RFQ-1006-urban-4,RFQ-1006,urban,UrbanBuild Wholesale,West,82,Paint Supplies,Paint,478,linear_ft,34.88,USD,23
Q-RFQ-1006-urban-5,RFQ-1006,urban,UrbanBuild Wholesale,West,82,Portland Cement,Concrete,340,linear_ft,122.23,USD,11
Q-RFQ-1006-urban-6,RFQ-1006,urban,UrbanBuild Wholesale,West,82,Concrete Mix,Concrete,136,linear_ft,134.89,USD,24
Q-RFQ-1006-urban-7,RFQ-1006,urban,UrbanBuild Wholesale,West,82,I Beam Steel,Steel,75,ea,1019.19,USD,24
Q-RFQ-1006-urban-8,RFQ-1006,urban,UrbanBuild Wholesale,West,82,Paint Supplies,Paint,56,linear_ft,32.02,USD,23
Q-RFQ-1006-urban-9,RFQ-1006,urban,UrbanBuild Wholesale,West,82,Rebar Grade 60,Steel,459,linear_ft,766.03,USD,13
Q-RFQ-1006-urban-10,RFQ-1006,urban,UrbanBuild Wholesale,West,82,Latex Paint,Paint,353,sq_ft,28.85,USD,5
Q-RFQ-1006-apex-1,RFQ-1006,apex,Apex Industrial Supply,South,90,HVAC Air Handler,HVAC,84,yd3,689.72,USD,14
Q-RFQ-1006-apex-2,RFQ-1006,apex,Apex Industrial Supply,South,90,Breaker Panel,Electrical,223,linear_ft,53.77,USD,22
Q-RFQ-1006-apex-3,RFQ-1006,apex,Apex Industrial Supply,South,90,Latex Paint,Paint,239,sq_ft,33.91,USD,37
Q-RFQ-1006-apex-4,RFQ-1006,apex,Apex Industrial Supply,South,90,Latex Paint,Paint,478,linear_ft,35.92,USD,22
Q-RFQ-1006-apex-5,RFQ-1006,apex,Apex Industrial Supply,South,90,Concrete,Concrete,340,linear_ft,155.22,USD,10
Q-RFQ-1006-apex-6,RFQ-1006,apex,Apex Industrial Supply,South,90,Concrete,Concrete,136,linear_ft,157.31,USD,30
Q-RFQ-1006-apex-7,RFQ-1006,apex,Apex Industrial Supply,South,90,Steel Rebar,Steel,75,ea,793.0,USD,28
Q-RFQ-1006-apex-8,RFQ-1006,apex,Apex Industrial Supply,South,90,Interior Paint,Paint,56,linear_ft,30.0,USD,11
Q-RFQ-1006-apex-9,RFQ-1006,apex,Apex Industrial Supply,South,90,Steel Plate,Steel,459,linear_ft,854.54,USD,11
Q-RFQ-1006-apex-10,RFQ-1006,apex,Apex Industrial Supply,South,90,Exterior Coating,Paint,353,sq_ft,33.27,USD,14
Q-RFQ-1006-metro-1,RFQ-1006,metro,Metro Contractor Depot,National,86,HVAC Air Handler,HVAC,84,yd3,757.41,USD,11
Q-RFQ-1006-metro-2,RFQ-1006,metro,Metro Contractor Depot,National,86,Electrical Wire,Electrical,223,linear_ft,61.66,USD,17
Q-RFQ-1006-metro-3,RFQ-1006,metro,Metro Contractor Depot,National,86,Latex Paint,Paint,239,sq_ft,35.88,USD,32
Q-RFQ-1006-metro-4,RFQ-1006,metro,Metro Contractor Depot,National,86,Latex Paint,Paint,478,linear_ft,33.48,USD,23
Q-RFQ-1006-metro-5,RFQ-1006,metro,Metro Contractor Depot,National,86,Cement Blend,Concrete,340,linear_ft,137.64,USD,17
Q-RFQ-1006-metro-6,RFQ-1006,metro,Metro Contractor Depot,National,86,Concrete Mix,Concrete,136,linear_ft,147.35,USD,22
Q-RFQ-1006-metro-7,RFQ-1006,metro,Metro Contractor Depot,National,86,Steel Rebar,Steel,75,ea,855.77,USD,23
Q-RFQ-1006-metro-8,RFQ-1006,metro,Metro Contractor Depot,National,86,Exterior Coating,Paint,56,linear_ft,39.84,USD,14
Q-RFQ-1006-metro-9,RFQ-1006,metro,Metro Contractor Depot,National,86,Steel Plate,Steel,459,linear_ft,841.08,USD,6
Q-RFQ-1006-metro-10,RFQ-1006,metro,Metro Contractor Depot,National,86,Primer,Paint,353,sq_ft,37.14,USD,10
Q-RFQ-1007-buildtech-1,RFQ-1007,buildtech,BuildTech Supply,Midwest,94,Primer,Paint,61,linear_ft,32.05,USD,32
Q-RFQ-1007-buildtech-2,RFQ-1007,buildtech,BuildTech Supply,Midwest,94,Primer,Paint,248,yd3,31.06,USD,25
Q-RFQ-1007-buildtech-3,RFQ-1007,buildtech,BuildTech Supply,Midwest,94,Ready Mix Concrete,Concrete,319,linear_ft,155.13,USD,22
Q-RFQ-1007-buildtech-4,RFQ-1007,buildtech,BuildTech Supply,Midwest,94,Plumbing Fixture,Plumbing,173,yd3,87.47,USD,26
Q-RFQ-1007-buildtech-5,RFQ-1007,buildtech,BuildTech Supply,Midwest,94,Cement Blend,Concrete,112,sq_ft,147.04,USD,26
Q-RFQ-1007-buildtech-6,RFQ-1007,buildtech,BuildTech Supply,Midwest,94,Sheetrock,Drywall,70,linear_ft,18.5,USD,31
Q-RFQ-1007-buildtech-7,RFQ-1007,buildtech,BuildTech Supply,Midwest,94,Concrete,Concrete,248,sq_ft,142.06,USD,26
Q-RFQ-1007-buildtech-8,RFQ-1007,buildtech,BuildTech Supply,Midwest,94,LED Fixture,Electrical,227,ea,46.84,USD,26
Q-RFQ-1007-buildtech-9,RFQ-1007,buildtech,BuildTech Supply,Midwest,94,HVAC Air Handler,HVAC,195,ton,662.64,USD,9
Q-RFQ-1007-buildtech-10,RFQ-1007,buildtech,BuildTech Supply,Midwest,94,Electrical Wire,Electrical,296,sq_ft,47.19,USD,17
Q-RFQ-1007-constructpro-1,RFQ-1007,constructpro,ConstructPro Materials,Northeast,88,Latex Paint,Paint,61,linear_ft,34.43,USD,37
Q-RFQ-1007-constructpro-2,RFQ-1007,constructpro,ConstructPro Materials,Northeast,88,Interior Paint,Paint,248,yd3,38.4,USD,23
Q-RFQ-1007-constructpro-3,RFQ-1007,constructpro,ConstructPro Materials,Northeast,88,Concrete Mix,Concrete,319,linear_ft,155.76,USD,25
Q-RFQ-1007-constructpro-4,RFQ-1007,constructpro,ConstructPro Materials,Northeast,88,Copper Pipe,Plumbing,173,yd3,89.34,USD,21
Q-RFQ-1007-constructpro-5,RFQ-1007,constructpro,ConstructPro Materials,Northeast,88,Concrete,Concrete,112,sq_ft,171.41,USD,27
Q-RFQ-1007-constructpro-6,RFQ-1007,constructpro,ConstructPro Materials,Northeast,88,Drywall Sheet,Drywall,70,linear_ft,19.78,USD,32
Q-RFQ-1007-constructpro-7,RFQ-1007,constructpro,ConstructPro Materials,Northeast,88,Cement Blend,Concrete,248,sq_ft,175.8,USD,22
Q-RFQ-1007-constructpro-8,RFQ-1007,constructpro,ConstructPro Materials,Northeast,88,Breaker Panel,Electrical,227,ea,55.32,USD,31
Q-RFQ-1007-constructpro-9,RFQ-1007,constructpro,ConstructPro Materials,Northeast,88,VAV Box,HVAC,195,ton,678.18,USD,4
Q-RFQ-1007-constructpro-10,RFQ-1007,constructpro,ConstructPro Materials,Northeast,88,Electrical Wire,Electrical,296,sq_ft,60.45,USD,13
Q-RFQ-1007-urban-1,RFQ-1007,urban,UrbanBuild Wholesale,West,82,Exterior Coating,Paint,61,linear_ft,34.79,USD,33
Q-RFQ-1007-urban-2,RFQ-1007,urban,UrbanBuild Wholesale,West,82,Latex Paint,Paint,248,yd3,34.56,USD,29
Q-RFQ-1007-urban-3,RFQ-1007,urban,UrbanBuild Wholesale,West,82,Concrete Mix,Concrete,319,linear_ft,122.06,USD,34
Q-RFQ-1007-urban-4,RFQ-1007,urban,UrbanBuild Wholesale,West,82,Plumbing Fixture,Plumbing,173,yd3,94.45,USD,16
Q-RFQ-1007-urban-5,RFQ-1007,urban,UrbanBuild Wholesale,West,82,Concrete,Concrete,112,sq_ft,159.81,USD,24
Q-RFQ-1007-urban-6,RFQ-1007,urban,UrbanBuild Wholesale,West,82,Gypsum Board,Drywall,70,linear_ft,19.04,USD,39
Q-RFQ-1007-urban-7,RFQ-1007,urban,UrbanBuild Wholesale,West,82,Cement Blend,Concrete,248,sq_ft,160.21,USD,15
Q-RFQ-1007-urban-8,RFQ-1007,urban,UrbanBuild Wholesale,West,82,Breaker Panel,Electrical,227,ea,52.01,USD,25
Q-RFQ-1007-urban-9,RFQ-1007,urban,UrbanBuild Wholesale,West,82,Ductwork,HVAC,195,ton,592.82,USD,9
Q-RFQ-1007-urban-10,RFQ-1007,urban,UrbanBuild Wholesale,West,82,Conduit,Electrical,296,sq_ft,53.07,USD,10
Q-RFQ-1007-apex-1,RFQ-1007,apex,Apex Industrial Supply,South,90,Interior Paint,Paint,61,linear_ft,32.46,USD,37
Q-RFQ-1007-apex-2,RFQ-1007,apex,Apex Industrial Supply,South,90,Latex Paint,Paint,248,yd3,38.33,USD,16
Q-RFQ-1007-apex-3,RFQ-1007,apex,Apex Industrial Supply,South,90,Cement Blend,Concrete,319,linear_ft,165.36,USD,22
Q-RFQ-1007-apex-4,RFQ-1007,apex,Apex Industrial Supply,South,90,PVC Plumbing Pipe,Plumbing,173,yd3,77.3,USD,27
Q-RFQ-1007-apex-5,RFQ-1007,apex,Apex Industrial Supply,South,90,Concrete Mix,Concrete,112,sq_ft,153.69,USD,27
Q-RFQ-1007-apex-6,RFQ-1007,apex,Apex Industrial Supply,South,90,Gypsum Board,Drywall,70,linear_ft,17.85,USD,36
Q-RFQ-1007-apex-7,RFQ-1007,apex,Apex Industrial Supply,South,90,Portland Cement,Concrete,248,sq_ft,159.61,USD,17
Q-RFQ-1007-apex-8,RFQ-1007,apex,Apex Industrial Supply,South,90,Junction Box,Electrical,227,ea,52.75,USD,39
Q-RFQ-1007-apex-9,RFQ-1007,apex,Apex Industrial Supply,South,90,VAV Box,HVAC,195,ton,664.84,USD,11
Q-RFQ-1007-apex-10,RFQ-1007,apex,Apex Industrial Supply,South,90,Junction Box,Electrical,296,sq_ft,52.26,USD,16
Q-RFQ-1007-metro-1,RFQ-1007,metro,Metro Contractor Depot,National,86,Primer,Paint,61,linear_ft,42.14,USD,41
Q-RFQ-1007-metro-2,RFQ-1007,metro,Metro Contractor Depot,National,86,Interior Paint,Paint,248,yd3,41.06,USD,26
Q-RFQ-1007-metro-3,RFQ-1007,metro,Metro Contractor Depot,National,86,Ready Mix Concrete,Concrete,319,linear_ft,150.44,USD,31
Q-RFQ-1007-metro-4,RFQ-1007,metro,Metro Contractor Depot,National,86,Ball Valve,Plumbing,173,yd3,102.03,USD,15
Q-RFQ-1007-metro-5,RFQ-1007,metro,Metro Contractor Depot,National,86,Cement Blend,Concrete,112,sq_ft,145.6,USD,18
Q-RFQ-1007-metro-6,RFQ-1007,metro,Metro Contractor Depot,National,86,Gypsum Board,Drywall,70,linear_ft,16.97,USD,42
Q-RFQ-1007-metro-7,RFQ-1007,metro,Metro Contractor Depot,National,86,Ready Mix Concrete,Concrete,248,sq_ft,149.38,USD,20
Q-RFQ-1007-metro-8,RFQ-1007,metro,Metro Contractor Depot,National,86,Conduit,Electrical,227,ea,59.5,USD,31
Q-RFQ-1007-metro-9,RFQ-1007,metro,Metro Contractor Depot,National,86,HVAC Air Handler,HVAC,195,ton,706.36,USD,9
Q-RFQ-1007-metro-10,RFQ-1007,metro,Metro Contractor Depot,National,86,Breaker Panel,Electrical,296,sq_ft,65.79,USD,20
Q-RFQ-1008-buildtech-1,RFQ-1008,buildtech,BuildTech Supply,Midwest,94,Portland Cement,Concrete,494,linear_ft,131.79,USD,26
Q-RFQ-1008-buildtech-2,RFQ-1008,buildtech,BuildTech Supply,Midwest,94,Sheetrock,Drywall,413,linear_ft,15.49,USD,17
Q-RFQ-1008-buildtech-3,RFQ-1008,buildtech,BuildTech Supply,Midwest,94,LED Fixture,Electrical,488,yd3,55.17,USD,10
Q-RFQ-1008-buildtech-5,RFQ-1008,buildtech,BuildTech Supply,Midwest,94,Paint Supplies,Paint,295,linear_ft,28.82,USD,10
Q-RFQ-1008-buildtech-6,RFQ-1008,buildtech,BuildTech Supply,Midwest,94,Drywall Sheet,Drywall,146,ea,15.11,USD,10
Q-RFQ-1008-buildtech-7,RFQ-1008,buildtech,BuildTech Supply,Midwest,94,Ready Mix Concrete,Concrete,239,sq_ft,150.53,USD,28
Q-RFQ-1008-buildtech-8,RFQ-1008,buildtech,BuildTech Supply,Midwest,94,Concrete Mix,Concrete,453,linear_ft,155.02,USD,21
Q-RFQ-1008-buildtech-9,RFQ-1008,buildtech,BuildTech Supply,Midwest,94,Conduit,Electrical,348,sq_ft,51.66,USD,33
Q-RFQ-1008-buildtech-10,RFQ-1008,buildtech,BuildTech Supply,Midwest,94,Steel Plate,Steel,174,linear_ft,900.15,USD,12
Q-RFQ-1008-constructpro-1,RFQ-1008,constructpro,ConstructPro Materials,Northeast,88,Portland Cement,Concrete,494,linear_ft,134.89,USD,24
Q-RFQ-1008-constructpro-2,RFQ-1008,constructpro,ConstructPro Materials,Northeast,88,Gypsum Board,Drywall,413,linear_ft,16.2,USD,30
Q-RFQ-1008-constructpro-3,RFQ-1008,constructpro,ConstructPro Materials,Northeast,88,LED Fixture,Electrical,488,yd3,65.64,USD,8
Q-RFQ-1008-constructpro-4,RFQ-1008,constructpro,ConstructPro Materials,Northeast,88,HVAC Compressor,HVAC,452,ton,724.05,USD,19
Q-RFQ-1008-constructpro-5,RFQ-1008,constructpro,ConstructPro Materials,Northeast,88,Exterior Coating,Paint,295,linear_ft,32.26,USD,18
Q-RFQ-1008-constructpro-6,RFQ-1008,constructpro,ConstructPro Materials,Northeast,88,Sheetrock,Drywall,146,ea,21.08,USD,9
Q-RFQ-1008-constructpro-7,RFQ-1008,constructpro,ConstructPro Materials,Northeast,88,Portland Cement,Concrete,239,sq_ft,146.03,USD,27
Q-RFQ-1008-constructpro-8,RFQ-1008,constructpro,ConstructPro Materials,Northeast,88,Concrete,Concrete,453,linear_ft,174.15,USD,23
Q-RFQ-1008-constructpro-9,RFQ-1008,constructpro,ConstructPro Materials,Northeast,88,LED Fixture,Electrical,348,sq_ft,57.74,USD,24
Q-RFQ-1008-constructpro-10,RFQ-1008,constructpro,ConstructPro Materials,Northeast,88,Structural Steel Beam,Steel,174,linear_ft,1035.41,USD,8
Q-RFQ-1008-urban-1,RFQ-1008,urban,UrbanBuild Wholesale,West,82,Cement Blend,Concrete,494,linear_ft,154.71,USD,28
Q-RFQ-1008-urban-2,RFQ-1008,urban,UrbanBuild Wholesale,West,82,Sheetrock,Drywall,413,linear_ft,15.14,USD,20
Q-RFQ-1008-urban-3,RFQ-1008,urban,UrbanBuild Wholesale,West,82,Conduit,Electrical,488,yd3,56.93,USD,13
Q-RFQ-1008-urban-4,RFQ-1008,urban,UrbanBuild Wholesale,West,82,HVAC Compressor,HVAC,452,ton,647.99,USD,28
Q-RFQ-1008-urban-5,RFQ-1008,urban,UrbanBuild Wholesale,West,82,Interior Paint,Paint,295,linear_ft,30.62,USD,6
Q-RFQ-1008-urban-6,RFQ-1008,urban,UrbanBuild Wholesale,West,82,Drywall Screws,Drywall,146,ea,16.93,USD,17
Q-RFQ-1008-urban-7,RFQ-1008,urban,UrbanBuild Wholesale,West,82,Ready Mix Concrete,Concrete,239,sq_ft,125.52,USD,18
Q-RFQ-1008-urban-8,RFQ-1008,urban,UrbanBuild Wholesale,West,82,Portland Cement,Concrete,453,linear_ft,148.36,USD,21
Q-RFQ-1008-urban-9,RFQ-1008,urban,UrbanBuild Wholesale,West,82,Breaker Panel,Electrical,348,sq_ft,48.88,USD,25
Q-RFQ-1008-urban-10,RFQ-1008,urban,UrbanBuild Wholesale,West,82,I Beam Steel,Steel,174,linear_ft,910.29,USD,4
Q-RFQ-1008-apex-1,RFQ-1008,apex,Apex Industrial Supply,South,90,Concrete,Concrete,494,linear_ft,168.73,USD,31
Q-RFQ-1008-apex-2,RFQ-1008,apex,Apex Industrial Supply,South,90,Drywall Screws,Drywall,413,linear_ft,18.79,USD,21
Q-RFQ-1008-apex-3,RFQ-1008,apex,Apex Industrial Supply,South,90,Conduit,Electrical,488,yd3,58.73,USD,3
Q-RFQ-1008-apex-5,RFQ-1008,apex,Apex Industrial Supply,South,90,Latex Paint,Paint,295,linear_ft,34.87,USD,6
Q-RFQ-1008-apex-6,RFQ-1008,apex,Apex Industrial Supply,South,90,Joint Compound,Drywall,146,ea,16.98,USD,8
Q-RFQ-1008-apex-7,RFQ-1008,apex,Apex Industrial Supply,South,90,Portland Cement,Concrete,239,sq_ft,137.95,USD,19
Q-RFQ-1008-apex-8,RFQ-1008,apex,Apex Industrial Supply,South,90,Portland Cement,Concrete,453,linear_ft,164.27,USD,23
Q-RFQ-1008-apex-9,RFQ-1008,apex,Apex Industrial Supply,South,90,Electrical Wire,Electrical,348,sq_ft,55.13,USD,32
Q-RFQ-1008-apex-10,RFQ-1008,apex,Apex Industrial Supply,South,90,Rebar Grade 60,Steel,174,linear_ft,1040.12,USD,12
Q-RFQ-1008-metro-1,RFQ-1008,metro,Metro Contractor Depot,National,86,Cement Blend,Concrete,494,linear_ft,135.38,USD,28
Q-RFQ-1008-metro-2,RFQ-1008,metro,Metro Contractor Depot,National,86,Gypsum Board,Drywall,413,linear_ft,21.61,USD,28
Q-RFQ-1008-metro-3,RFQ-1008,metro,Metro Contractor Depot,National,86,Conduit,Electrical,488,yd3,54.32,USD,14
Q-RFQ-1008-metro-4,RFQ-1008,metro,Metro Contractor Depot,National,86,HVAC Air Handler,HVAC,452,ton,802.19,USD,24
